scorer,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Resident,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder,Intruder
9,507.7106475830078,172.7182243168354,0.691322922706604,438.7106475830078,206.7182243168354,0.6423249244689941,455.7106475830078,133.7182243168354,0.6452312469482422,432.7106475830078,167.7182243168354,0.8547099828720093,310.7106475830078,218.7182243168354,0.8013283610343933,330.7106475830078,123.7182243168354,0.7616676092147827,262.7106475830078,169.7182243168354,0.9295464158058168,604.19306640625,197.04610869288445,0.622490644454956,644.19306640625,149.04610869288445,0.7721567153930664,649.19306640625,214.04610869288445,0.715038537979126,660.19306640625,183.04610869288445,0.8502179980278015,752.19306640625,168.04610869288445,0.7219073176383972,729.19306640625,242.04610869288445,0.8567653894424438,788.19306640625,225.04610869288445,0.922837257385254
10,518.1060760498046,169.35814478993416,0.6961277723312378,452.1060760498047,201.35814478993416,0.6206954717636108,458.1060760498047,126.35814478993416,0.6508619785308838,445.1060760498047,160.35814478993416,0.8458635807037354,324.1060760498047,207.35814478993416,0.7674609422683716,346.1060760498047,115.35814478993416,0.7757022380828857,273.1060760498047,165.35814478993416,0.9163783192634584,601.106298828125,206.4813655912876,0.6910613775253296,642.106298828125,158.4813655912876,0.6950865387916565,651.106298828125,219.4813655912876,0.745159387588501,662.106298828125,189.4813655912876,0.8486635684967041,751.106298828125,168.4813655912876,0.7337384223937988,731.106298828125,243.4813655912876,0.8518218994140625,791.106298828125,224.4813655912876,0.9218469858169556
11,531.0363861083985,165.31989270448685,0.7140103578567505,460.03638610839846,202.31989270448685,0.5853965282440186,476.03638610839846,124.31989270448685,0.5498158931732178,458.03638610839846,154.31989270448685,0.8278528451919556,336.03638610839846,203.31989270448685,0.6595941185951233,354.03638610839846,112.31989270448685,0.7328124046325684,283.03638610839846,160.31989270448685,0.8957680463790894,597.25673828125,210.8656651675701,0.6789811253547668,639.25673828125,159.8656651675701,0.6532882452011108,648.25673828125,226.8656651675701,0.7340861558914185,658.25673828125,193.8656651675701,0.8342209458351135,745.25673828125,167.8656651675701,0.7412906289100647,729.25673828125,243.8656651675701,0.849960446357727,790.25673828125,222.8656651675701,0.911538541316986
12,541.8899322509766,163.73005798459053,0.6920276880264282,473.8899322509766,196.73005798459053,0.5312389135360718,491.8899322509766,118.73005798459052,0.6629504561424255,471.8899322509766,150.73005798459053,0.8342806696891785,348.8899322509766,202.73005798459053,0.8240761160850525,361.8899322509766,109.73005798459052,0.7275578379631042,293.8899322509766,158.73005798459053,0.9066256284713744,590.5930297851562,216.96548907458785,0.6603487133979797,636.5930297851562,161.96548907458782,0.6518241167068481,643.5930297851562,231.96548907458785,0.68541020154953,653.5930297851562,196.96548907458785,0.8291391134262085,739.5930297851562,169.96548907458782,0.702426016330719,724.5930297851562,244.96548907458785,0.8297613859176636,785.5930297851562,221.96548907458785,0.9145344495773317
13,547.8300537109375,162.53334902226925,0.6569479703903198,485.8300537109375,185.53334902226925,0.5156311392784119,497.8300537109375,114.53334902226923,0.6779002547264099,477.8300537109375,146.53334902226925,0.8264135718345642,361.8300537109375,201.53334902226925,0.8642102479934692,372.8300537109375,110.53334902226923,0.7346635460853577,304.8300537109375,163.53334902226925,0.915017068386078,581.8626342773438,225.63532263040543,0.657524049282074,626.8626342773438,171.63532263040543,0.6314943432807922,642.8626342773438,236.63532263040543,0.7112092971801758,648.8626342773438,202.63532263040543,0.826293408870697,727.8626342773438,165.63532263040543,0.6970974802970886,722.8626342773438,245.63532263040543,0.8056696653366089,783.8626342773438,218.63532263040543,0.9060344696044922
14,553.1769073486328,166.70364524424076,0.6483273506164551,498.1769073486328,178.70364524424076,0.5670009255409241,504.1769073486328,113.70364524424076,0.7200478911399841,481.1769073486328,144.70364524424076,0.8235961198806763,384.1769073486328,201.7036452442408,0.89942467212677,369.1769073486328,116.70364524424076,0.6771354675292969,315.1769073486328,171.70364524424076,0.9134094715118408,583.1328186035156,227.36077734827995,0.6926647424697876,624.1328186035156,177.36077734827995,0.6524375677108765,641.1328186035156,241.36077734827995,0.7186410427093506,647.1328186035156,206.36077734827995,0.8336070775985718,728.1328186035156,166.36077734827995,0.741837203502655,724.1328186035156,248.36077734827995,0.8348103761672974,781.1328186035156,217.36077734827995,0.9276211261749268
15,560.9040374755859,176.30626970529556,0.5870543122291565,502.90403747558594,181.3062697052956,0.4995527863502502,507.90403747558594,115.30626970529556,0.6768012642860413,488.90403747558594,145.30626970529556,0.8074249625205994,399.90403747558594,201.3062697052956,0.8896154761314392,375.90403747558594,117.30626970529556,0.7017331123352051,322.90403747558594,179.30626970529556,0.9173192977905272,579.5391723632813,236.24023616313931,0.6675825715065002,623.5391723632813,182.24023616313931,0.642959475517273,641.5391723632813,247.24023616313931,0.6770761609077454,645.5391723632813,210.24023616313931,0.8286309242248535,728.5391723632813,168.24023616313934,0.7561080455780029,723.5391723632813,251.24023616313931,0.7986621856689453,780.5391723632813,218.24023616313931,0.9288142323493958
16,568.0449615478516,184.11621978878972,0.6567472219467163,503.0449615478516,190.11621978878972,0.557355523109436,520.0449615478516,121.11621978878976,0.5240075588226318,498.0449615478516,151.11621978878975,0.8199434280395508,406.0449615478516,203.11621978878972,0.8311733603477478,390.0449615478516,117.11621978878976,0.6705597639083862,330.0449615478516,182.11621978878972,0.9165545701980592,577.8541931152344,245.0558332502842,0.6265093684196472,623.8541931152344,188.0558332502842,0.66422438621521,644.8541931152344,253.0558332502842,0.6768934726715088,649.8541931152344,213.0558332502842,0.8306334018707275,727.8541931152344,170.0558332502842,0.7746366858482361,723.8541931152344,249.0558332502842,0.77545166015625,780.8541931152344,218.0558332502842,0.9217979311943054
17,576.4808288574219,185.1309210658073,0.6216485500335693,509.4808288574219,194.1309210658073,0.656224250793457,533.4808288574219,124.13092106580734,0.5748069882392883,505.4808288574219,155.13092106580734,0.8364835381507874,415.4808288574219,204.1309210658073,0.805120587348938,403.4808288574219,119.13092106580734,0.6234468221664429,338.4808288574219,180.13092106580734,0.9263685941696168,580.1310485839844,248.2289595603943,0.5568616986274719,623.1310485839844,189.2289595603943,0.6664432883262634,647.1310485839844,252.2289595603943,0.6606777310371399,648.1310485839844,215.2289595603943,0.828252911567688,728.1310485839844,170.2289595603943,0.7609342336654663,725.1310485839844,248.2289595603943,0.7564343214035034,781.1310485839844,217.2289595603943,0.9331278204917908
18,591.3586059570313,187.71520391106608,0.6092334985733032,520.3586059570313,198.71520391106608,0.6311690807342529,543.3586059570313,131.71520391106606,0.5221481919288635,519.3586059570313,159.71520391106606,0.824377179145813,425.3586059570313,205.71520391106608,0.8077844381332397,425.3586059570313,116.71520391106606,0.6935362219810486,351.3586059570313,177.71520391106606,0.9115918278694152,594.6267150878906,248.37215036153796,0.3879826962947845,623.6267150878906,189.37215036153796,0.647948145866394,647.6267150878906,250.37215036153796,0.7065847516059875,648.6267150878906,213.37215036153796,0.8350747227668762,727.6267150878906,169.37215036153793,0.7777938842773438,725.6267150878906,248.37215036153796,0.7639238834381104,782.6267150878906,217.37215036153796,0.9284735321998596
19,601.0330139160156,190.44120517373085,0.5709154009819031,530.0330139160156,202.44120517373085,0.6021634936332703,555.0330139160156,129.44120517373085,0.5658921003341675,530.0330139160156,161.44120517373085,0.8289966583251953,433.0330139160157,205.44120517373085,0.774296760559082,433.0330139160157,117.44120517373084,0.7025301456451416,360.03301391601565,173.44120517373085,0.91506427526474,583.978564453125,249.07229310274124,0.4363739490509033,623.978564453125,192.07229310274124,0.620668888092041,643.978564453125,253.07229310274124,0.6934044361114502,651.978564453125,216.07229310274124,0.795352578163147,732.978564453125,170.07229310274124,0.7827991247177124,727.978564453125,248.07229310274124,0.7194993495941162,786.978564453125,218.07229310274124,0.9178964495658876
20,610.4921447753907,184.88864062726495,0.5887611508369446,538.4921447753907,203.88864062726495,0.6457364559173584,563.4921447753907,127.88864062726498,0.6156972646713257,538.4921447753907,160.88864062726498,0.8159905672073364,437.4921447753906,204.88864062726495,0.7510217428207397,437.4921447753906,113.88864062726498,0.7106177806854248,366.4921447753906,167.88864062726498,0.9143115878105164,585.8996215820313,240.7879354953766,0.5401498079299927,629.8996215820313,189.7879354953766,0.633078396320343,644.8996215820313,252.7879354953766,0.6895934343338013,653.8996215820313,214.7879354953766,0.8026845455169678,732.8996215820313,169.7879354953766,0.7746220827102661,727.8996215820313,249.7879354953766,0.7339876294136047,786.8996215820313,219.7879354953766,0.9159470200538636
21,618.3960632324219,187.20140993595123,0.6068332195281982,551.3960632324219,197.20140993595123,0.5748174786567688,570.3960632324219,126.20140993595123,0.574813187122345,547.3960632324219,157.20140993595123,0.8023372888565063,443.39606323242185,204.20140993595123,0.8137496709823608,450.39606323242185,110.20140993595123,0.8215409517288208,377.39606323242185,160.20140993595123,0.9051046967506408,589.5934387207031,234.66779094934464,0.634713888168335,639.5934387207031,183.66779094934464,0.6825751066207886,649.5934387207031,248.66779094934464,0.6616718769073486,655.5934387207031,211.66779094934464,0.808159351348877,734.5934387207031,169.66779094934464,0.7784579992294312,729.5934387207031,248.66779094934464,0.7633609175682068,785.5934387207031,219.66779094934464,0.9267555475234984
22,623.0745056152343,185.30955290794373,0.574433445930481,550.0745056152343,197.30955290794373,0.5986184477806091,580.0745056152343,128.30955290794373,0.5441015958786011,555.0745056152343,155.30955290794373,0.8105531334877014,446.0745056152344,200.30955290794373,0.7936719655990601,460.0745056152344,107.30955290794373,0.8261398077011108,386.0745056152344,152.30955290794373,0.926568865776062,587.8082275390625,231.539668738842,0.6518895626068115,637.8082275390625,183.539668738842,0.6147465705871582,651.8082275390625,245.539668738842,0.642747163772583,656.8082275390625,211.539668738842,0.8205726742744446,728.8082275390625,167.539668738842,0.7707815170288086,728.8082275390625,248.539668738842,0.8111817240715027,783.8082275390625,219.539668738842,0.9226627349853516
23,624.7882202148437,187.0636579543352,0.571212887763977,557.7882202148437,187.0636579543352,0.5780887007713318,587.7882202148437,128.0636579543352,0.556380569934845,558.7882202148437,149.0636579543352,0.807391881942749,444.78822021484376,196.0636579543352,0.7113604545593262,462.78822021484376,102.0636579543352,0.7728973627090454,391.78822021484376,146.0636579543352,0.9243980050086976,589.2383117675781,227.74530538916588,0.6511921286582947,636.2383117675781,184.74530538916588,0.6301596164703369,646.2383117675781,241.74530538916588,0.6902641654014587,656.2383117675781,210.74530538916588,0.8370163440704346,732.2383117675781,166.74530538916588,0.7668165564537048,727.2383117675781,248.74530538916588,0.8327566385269165,783.2383117675781,219.74530538916588,0.9159789085388184
24,629.1071228027344,181.55988311767575,0.6298125982284546,559.1071228027344,186.55988311767575,0.6407855153083801,588.1071228027344,118.55988311767578,0.6512905955314636,563.1071228027344,144.55988311767578,0.8344196081161499,445.1071228027344,189.55988311767575,0.6694616079330444,468.1071228027344,93.55988311767578,0.7671122550964355,393.1071228027344,136.55988311767578,0.9193769693374634,594.0538391113281,221.37999978661537,0.7315056324005127,644.0538391113281,183.37999978661537,0.7021074295043945,654.0538391113281,243.37999978661537,0.7099194526672363,664.0538391113281,210.37999978661537,0.8617870807647705,734.0538391113281,167.37999978661537,0.7898257374763489,731.0538391113281,247.37999978661537,0.8216766119003296,785.0538391113281,221.37999978661537,0.9133942723274232
25,637.5109375,174.0397006869316,0.6535812616348267,564.5109375,181.0397006869316,0.5951187610626221,593.5109375,120.0397006869316,0.527198076248169,566.5109375,141.0397006869316,0.8155264258384705,446.5109375,186.0397006869316,0.6280040740966797,468.5109375,93.0397006869316,0.749987781047821,397.5109375,133.0397006869316,0.9132781624794006,600.2245422363281,217.46874621510503,0.6681441068649292,649.2245422363281,180.46874621510503,0.6668413281440735,659.2245422363281,238.46874621510503,0.7299813628196716,673.2245422363281,208.46874621510503,0.8461896181106567,737.2245422363281,166.46874621510506,0.7582156658172607,737.2245422363281,247.46874621510503,0.7834771275520325,787.2245422363281,220.46874621510503,0.8994239568710327
26,653.6958587646484,160.2412238419056,0.5304591655731201,586.6958587646484,170.2412238419056,0.6130022406578064,605.6958587646484,113.2412238419056,0.4916085600852966,579.6958587646484,135.2412238419056,0.7920573353767395,453.6958587646485,184.2412238419056,0.7237657308578491,472.6958587646485,91.2412238419056,0.7583571672439575,409.6958587646485,130.2412238419056,0.8899091482162476,603.5633117675782,212.40562683343887,0.6708729267120361,651.5633117675782,177.40562683343887,0.598311185836792,651.5633117675782,236.40562683343887,0.7194393873214722,670.5633117675782,206.40562683343887,0.8032958507537842,738.5633117675782,166.40562683343887,0.738666296005249,729.5633117675782,247.40562683343887,0.7836205959320068,787.5633117675782,221.40562683343887,0.9018540382385254
27,665.7499725341797,154.7174612879753,0.5405211448669434,601.7499725341797,167.7174612879753,0.4801961779594421,618.7499725341797,104.71746128797533,0.4790870547294616,593.7499725341797,126.71746128797533,0.76544189453125,479.7499725341797,174.7174612879753,0.7433785796165466,492.7499725341797,82.71746128797531,0.736740231513977,419.7499725341797,128.7174612879753,0.9043892025947572,601.8701843261719,213.90250945091248,0.6803975105285645,650.8701843261719,175.90250945091248,0.6092473268508911,654.8701843261719,236.90250945091248,0.7297092080116272,666.8701843261719,204.90250945091248,0.8300409913063049,730.8701843261719,163.90250945091248,0.7099971771240234,728.8701843261719,243.90250945091248,0.7854104042053223,784.8701843261719,220.90250945091248,0.8792943954467773
28,685.282275390625,153.80450348556042,0.4992418587207794,629.282275390625,169.80450348556042,0.4153560698032379,640.282275390625,100.80450348556042,0.4119044840335846,610.282275390625,124.80450348556042,0.7378900051116943,505.282275390625,171.80450348556042,0.8126630783081055,511.282275390625,82.80450348556042,0.7459913492202759,438.282275390625,129.80450348556042,0.8926452398300171,600.0021850585938,213.61099255084991,0.6727735996246338,650.0021850585938,178.61099255084991,0.6293020248413086,651.0021850585938,238.61099255084991,0.7323834896087646,665.0021850585938,206.61099255084991,0.8283932209014893,730.0021850585938,164.61099255084991,0.7747614979743958,730.0021850585938,245.61099255084991,0.800368070602417,786.0021850585938,221.61099255084991,0.8750423192977905
29,705.9767456054688,155.06941862404346,0.5432367920875549,638.9767456054688,166.06941862404346,0.5411784648895264,661.9767456054688,96.06941862404346,0.4458067715167999,631.9767456054688,123.06941862404346,0.7527415156364441,534.9767456054688,168.06941862404346,0.7555639743804932,536.9767456054688,72.06941862404346,0.6348661780357361,458.9767456054688,135.06941862404346,0.8760755658149719,601.9422973632812,211.82434061169624,0.6945176124572754,651.9422973632812,175.82434061169624,0.6529682278633118,651.9422973632812,237.82434061169624,0.7177478671073914,666.9422973632812,205.82434061169624,0.8396174907684326,735.9422973632812,165.82434061169624,0.8037087321281433,726.9422973632812,246.82434061169624,0.8321770429611206,785.9422973632812,221.82434061169624,0.9037419557571412
30,733.9672180175781,155.44145803153515,0.5861009955406189,662.9672180175781,163.44145803153515,0.5408154726028442,680.9672180175781,98.44145803153516,0.4531325697898865,655.9672180175781,125.44145803153516,0.7588176131248474,552.9672180175781,175.44145803153515,0.8124999403953552,554.9672180175781,77.44145803153515,0.6513159871101379,481.96721801757815,139.44145803153515,0.8826358318328857,609.8071838378906,207.28044426441195,0.6759582757949829,656.8071838378906,174.28044426441193,0.4762223958969116,651.8071838378906,236.28044426441195,0.7357900738716125,666.8071838378906,204.28044426441195,0.815484881401062,739.8071838378906,164.28044426441193,0.6627752780914307,729.8071838378906,249.28044426441195,0.7725415229797363,788.8071838378906,221.28044426441195,0.8746942281723022
31,752.8976989746094,156.6427684724331,0.5623713731765747,692.8976989746094,166.6427684724331,0.4736283421516418,702.8976989746094,92.64276847243308,0.4904812574386596,679.8976989746094,127.64276847243308,0.7594341039657593,570.8976989746094,183.6427684724331,0.8264738917350769,571.8976989746094,89.64276847243309,0.7000800967216492,506.8976989746094,141.6427684724331,0.9093170166015624,617.4247314453125,206.24567592144007,0.6998401880264282,661.4247314453125,171.24567592144012,0.7045857906341553,652.4247314453125,234.24567592144007,0.7477865219116211,672.4247314453125,204.24567592144007,0.856734037399292,745.4247314453125,172.24567592144012,0.7359467148780823,735.4247314453125,249.24567592144007,0.8118644952774048,793.4247314453125,222.24567592144007,0.9207398891448976
32,769.1696838378906,163.66202273964882,0.6017935872077942,708.1696838378906,162.66202273964882,0.5459355115890503,722.1696838378906,90.66202273964882,0.5230286121368408,701.1696838378906,124.66202273964882,0.7741979360580444,583.1696838378906,182.6620227396488,0.8006957173347473,595.1696838378906,90.66202273964882,0.6756591796875,529.1696838378906,137.66202273964882,0.8923630714416504,615.3382080078125,205.42751586437225,0.718364953994751,664.3382080078125,168.42751586437225,0.6647541522979736,655.3382080078125,233.42751586437225,0.7341516613960266,673.3382080078125,203.42751586437225,0.845299482345581,747.3382080078125,174.42751586437225,0.7243118286132812,736.3382080078125,249.42751586437225,0.7936880588531494,791.3382080078125,224.42751586437225,0.9094131588935852
33,789.606103515625,172.94020377099514,0.5580810308456421,727.606103515625,160.94020377099514,0.4259446263313293,753.606103515625,109.94020377099514,0.4639046192169189,723.606103515625,127.94020377099514,0.7334131002426147,604.606103515625,171.94020377099514,0.6405344009399414,625.606103515625,89.94020377099514,0.7056431770324707,550.606103515625,131.94020377099514,0.8887380361557007,619.6326843261719,204.31592911481857,0.6904517412185669,664.6326843261719,169.31592911481857,0.7253415584564209,655.6326843261719,232.31592911481857,0.7351077198982239,675.6326843261719,202.31592911481857,0.8451094031333923,750.6326843261719,176.31592911481857,0.7335326671600342,736.6326843261719,251.31592911481857,0.8145334124565125,793.6326843261719,225.31592911481857,0.9242522716522216
34,803.8004089355469,185.53111074864864,0.6711455583572388,745.8004089355469,164.53111074864864,0.5486863851547241,780.8004089355469,113.53111074864864,0.5126384496688843,744.8004089355469,131.53111074864864,0.7764383554458618,627.8004089355469,164.53111074864864,0.6817329525947571,646.8004089355469,83.53111074864864,0.7358651161193848,568.8004089355469,123.53111074864864,0.9048899412155152,621.38505859375,203.9243657886982,0.7251136302947998,664.38505859375,170.9243657886982,0.6918721795082092,655.38505859375,231.9243657886982,0.7474615573883057,674.38505859375,202.9243657886982,0.8496115207672119,745.38505859375,173.9243657886982,0.6962419748306274,735.38505859375,249.9243657886982,0.7948256731033325,792.38505859375,224.9243657886982,0.9194944500923156
35,806.1642761230469,198.59967920184133,0.6978923678398132,755.1642761230469,166.59967920184135,0.6292738914489746,796.1642761230469,120.59967920184135,0.6340047121047974,761.1642761230469,134.59967920184135,0.8049396276473999,645.1642761230469,163.59967920184135,0.692109227180481,661.1642761230469,82.59967920184135,0.7352478504180908,590.1642761230469,120.59967920184135,0.9088923931121826,624.0572998046875,204.3856038749218,0.6788394451141357,667.0572998046875,167.3856038749218,0.7036686539649963,658.0572998046875,232.3856038749218,0.7493720054626465,677.0572998046875,202.3856038749218,0.8383222222328186,748.0572998046875,172.3856038749218,0.6439234018325806,738.0572998046875,248.3856038749218,0.7742072939872742,793.0572998046875,225.3856038749218,0.9226651191711426
36,809.752685546875,204.99165488779545,0.6928300857543945,765.752685546875,170.99165488779545,0.6009197235107422,810.752685546875,130.99165488779545,0.6403440833091736,772.752685546875,141.99165488779545,0.8059118390083313,659.752685546875,161.99165488779545,0.7475889921188354,680.752685546875,82.99165488779545,0.7240487337112427,604.752685546875,123.99165488779543,0.9144721031188964,627.5590026855468,203.60141974687576,0.6806022524833679,665.5590026855468,170.60141974687576,0.6790027618408203,660.5590026855468,232.60141974687576,0.7385852932929993,679.5590026855468,201.60141974687576,0.8402620553970337,748.5590026855468,164.60141974687576,0.6796866059303284,740.5590026855468,248.60141974687576,0.7852134704589844,792.5590026855468,225.60141974687576,0.9050372242927552
37,805.5102416992188,211.04443024098876,0.6427584886550903,768.5102416992188,171.04443024098873,0.652403712272644,821.5102416992188,136.04443024098873,0.6860138773918152,780.5102416992188,143.04443024098873,0.7946909070014954,664.5102416992188,160.04443024098873,0.75550377368927,694.5102416992188,82.04443024098873,0.7243723273277283,615.5102416992188,126.04443024098872,0.9108930230140686,629.0671081542969,201.94395381212237,0.6959180235862732,666.0671081542969,170.94395381212234,0.6641114950180054,661.0671081542969,230.94395381212237,0.722179114818573,680.0671081542969,201.94395381212237,0.8386889100074768,752.0671081542969,160.94395381212234,0.5475301742553711,742.0671081542969,244.94395381212237,0.7127491235733032,794.0671081542969,225.94395381212237,0.8902267813682556
